사령부,권상호,하사,19510907
사령부,김병운,일병,19500907
사령부,이경노,일중,19520907
사령부,이해수,병장,19500907
사령부,현준희,하사,19500907
제11연대,김동신,하사,19500907
제11연대,김두진,중사,19500907
제11연대,김만상,일병,19500907
제11연대,이원상,이병,19500907
제11연대,정회선,일병,19500907
제11연대,최한걸,이중,19510907
제11연대,황인봉,이중,19500907
제12연대,강신택,일병,19500907
제15연대,강대용,일병,19500907
제15연대,강찬기,일중,19510907
제15연대,김원흠,상병,19510907
제15연대,박종필,일병,19500907
제15연대,변동선,이병,19510907
제15연대,우제석,일병,19500907
제15연대,이동수,중위,19510907
제15연대,이성걸,일병,19500907
제15연대,이재원,이병,19510907
제15연대,이종권,일중,19510907
제15연대,전조환,일병,19500907
